"Instance_Variable_Actions.htm+html.body.table.tbody.tr.td:102-9","Get Score","","URL_EN : https://manual.yoyogames.com/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FInstance_Vars%2FInstance_Variable_Actions.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FInstance_Vars%2FInstance_Variable_Actions.htm"
"Instance_Variable_Actions.htm+html.body.table.tbody.tr.td.img[alt]:105-58","{IMG_TXT} Set Lives Icon","","URL_EN : https://manual.yoyogames.com/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FInstance_Vars%2FInstance_Variable_Actions.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FInstance_Vars%2FInstance_Variable_Actions.htm"
"Instance_Variable_Actions.htm+html.body.table.tbody.tr.td:106-9","Set Lives","","URL_EN : https://manual.yoyogames.com/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FInstance_Vars%2FInstance_Variable_Actions.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FInstance_Vars%2FInstance_Variable_Actions.htm"
"Instance_Variable_Actions.htm+html.body.table.tbody.tr.td.img[alt]:109-58","{IMG_TXT} Get Lives Icon","","URL_EN : https://manual.yoyogames.com/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FInstance_Vars%2FInstance_Variable_Actions.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FInstance_Vars%2FInstance_Variable_Actions.htm"
"Instance_Variable_Actions.htm+html.body.table.tbody.tr.td:110-9","Get Lives","","URL_EN : https://manual.yoyogames.com/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FInstance_Vars%2FInstance_Variable_Actions.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FInstance_Vars%2FInstance_Variable_Actions.htm"
"Instance_Variable_Actions.htm+html.body.table.tbody.tr.td.img[alt]:113-58","{IMG_TXT} Set Health Icon","","URL_EN : https://manual.yoyogames.com/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FInstance_Vars%2FInstance_Variable_Actions.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FInstance_Vars%2FInstance_Variable_Actions.htm"
"Instance_Variable_Actions.htm+html.body.table.tbody.tr.td:114-9","Set Health","","URL_EN : https://manual.yoyogames.com/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FInstance_Vars%2FInstance_Variable_Actions.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FInstance_Vars%2FInstance_Variable_Actions.htm"
"Instance_Variable_Actions.htm+html.body.table.tbody.tr.td.img[alt]:117-58","{IMG_TXT} Get Health Icon","","URL_EN : https://manual.yoyogames.com/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FInstance_Vars%2FInstance_Variable_Actions.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FInstance_Vars%2FInstance_Variable_Actions.htm"
"Instance_Variable_Actions.htm+html.body.table.tbody.tr.td:118-9","Get Health","","URL_EN : https://manual.yoyogames.com/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FInstance_Vars%2FInstance_Variable_Actions.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FInstance_Vars%2FInstance_Variable_Actions.htm"
"Instance_Variable_Actions.htm+html.body.table.tbody.tr.td.img[alt]:121-58","{IMG_TXT} If Score Icon","","URL_EN : https://manual.yoyogames.com/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FInstance_Vars%2FInstance_Variable_Actions.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FInstance_Vars%2FInstance_Variable_Actions.htm"
