Destroy_Sequence_Element.htm+html.head.title:55-3,Destroy Sequence Element
Destroy_Sequence_Element.htm+html.head.title:59-3,Destroy Sequence Element
Destroy_Sequence_Element.htm+html.body.div.div.div[title]:73-7,Destroy Sequence Element
Destroy_Sequence_Element.htm+html.body.div.div.div:73-7,{WITH_ENG}Destroy Sequence Element
Destroy_Sequence_Element.htm+html.body.h1.img[alt]:86-7,{IMG_TXT} Destroy Sequence Element Icon
Destroy_Sequence_Element.htm+html.body.h1:86-3,{WITH_ENG} Destroy Sequence Element
Destroy_Sequence_Element.htm+html.body.p:87-3,"You can call this action whenever you wish to ""destroy"" a previously created sequence element. You give the element ID, as returned by the action <a href=""Create_Sequence_Element.htm"">Create Sequence Element</a>, and this action will destroy it, removing it from the room."
Destroy_Sequence_Element.htm+html.body.h4:90-3,Action Syntax:
Destroy_Sequence_Element.htm+html.body.p.img[alt]:91-6,{IMG_TXT} Destroy Sequence Element Action
Destroy_Sequence_Element.htm+html.body.h4:92-3,Arguments:
Destroy_Sequence_Element.htm+html.body.table.tbody.tr.th:97-11,Argument
Destroy_Sequence_Element.htm+html.body.table.tbody.tr.th:98-11,Description
Destroy_Sequence_Element.htm+html.body.table.tbody.tr.td:101-11,Variable
Destroy_Sequence_Element.htm+html.body.table.tbody.tr.td:102-11,The ID of the sequence element to destroy.
Destroy_Sequence_Element.htm+html.body.h4:108-3,Example:
Destroy_Sequence_Element.htm+html.body.p.img[alt]:109-6,{IMG_TXT} Destroy Sequence Element Action
Destroy_Sequence_Element.htm+html.body.p:109-3,"The above action block code checks for to see if the sequence element stored in the variable ""<span class=""inline"">my_seq</span>"" exists and if it does, it then destroys it."
Destroy_Sequence_Element.htm+html.body.div.div.div.div:117-9,"Back: <a href=""Sequence_Actions_Library.htm"">Sequence Actions</a>"
Destroy_Sequence_Element.htm+html.body.div.div.div.div:118-9,"Next: <a href=""Get_Sequence_Position.htm"">Get Sequence Position</a>"
Destroy_Sequence_Element.htm+html.body.p:130-1,{SEARCH_RESULT} Page that explains the Destroy Sequence action
Destroy_Sequence_Element.htm+html.body.p:130-70,{INDEX_KEYWORD} DnD™ Action - Destroy Sequence Element
