"Seek_Buffer.htm+html.body.table.tbody.tr.td:101-9","Buffer","","URL_EN : https://manual.yoyogames.com/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FBuffers%2FSeek_Buffer.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FBuffers%2FSeek_Buffer.htm"
"Seek_Buffer.htm+html.body.table.tbody.tr.td:102-9","The buffer index (stored in a variable)","","URL_EN : https://manual.yoyogames.com/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FBuffers%2FSeek_Buffer.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FBuffers%2FSeek_Buffer.htm"
"Seek_Buffer.htm+html.body.table.tbody.tr.td:105-9","offset","","URL_EN : https://manual.yoyogames.com/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FBuffers%2FSeek_Buffer.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FBuffers%2FSeek_Buffer.htm"
"Seek_Buffer.htm+html.body.table.tbody.tr.td:106-9","The offset (in bytes) relative to the current seek position","","URL_EN : https://manual.yoyogames.com/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FBuffers%2FSeek_Buffer.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FBuffers%2FSeek_Buffer.htm"
"Seek_Buffer.htm+html.body.h4:111-3","Example:","","URL_EN : https://manual.yoyogames.com/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FBuffers%2FSeek_Buffer.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FBuffers%2FSeek_Buffer.htm"
"Seek_Buffer.htm+html.body.p.img[alt]:112-6","{IMG_TXT} Seek Buffer Example","","URL_EN : https://manual.yoyogames.com/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FBuffers%2FSeek_Buffer.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FBuffers%2FSeek_Buffer.htm"
"Seek_Buffer.htm+html.body.p:112-3","The above action block code gets the size of the buffer and then uses that value to set the read/write position to the end of the currently stored data.","","URL_EN : https://manual.yoyogames.com/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FBuffers%2FSeek_Buffer.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FBuffers%2FSeek_Buffer.htm"
"Seek_Buffer.htm+html.body.div.div.div.div:120-9","Back: <a href=""Buffer_Actions.htm"">Buffer Actions</a>","","URL_EN : https://manual.yoyogames.com/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FBuffers%2FSeek_Buffer.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FBuffers%2FSeek_Buffer.htm"
"Seek_Buffer.htm+html.body.div.div.div.div:121-9","Next: <a href=""Get_Buffer_Size.htm"">Get Buffer Size</a>","","URL_EN : https://manual.yoyogames.com/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FBuffers%2FSeek_Buffer.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FBuffers%2FSeek_Buffer.htm"
#CSV_COMMENT_OUT#"Seek_Buffer.htm+html.body.div.h5:124-5","© Copyright YoYo Games Ltd. 2020 All Rights Reserved",""
"Seek_Buffer.htm+html.body.p:133-1","{SEARCH_RESULT} Page that explains the Seek Buffer action","","URL_EN : https://manual.yoyogames.com/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FBuffers%2FSeek_Buffer.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FBuffers%2FSeek_Buffer.htm"
"Seek_Buffer.htm+html.body.p:133-65","{INDEX_KEYWORD} DnD™ Action - Seek Buffer","","URL_EN : https://manual.yoyogames.com/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FBuffers%2FSeek_Buffer.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=Drag_And_Drop%2FDrag_And_Drop_Reference%2FBuffers%2FSeek_Buffer.htm"
